Time (s),Distance (m)
0.02,1.04
0.04,1.04
0.07,1.06
0.08,1.07
0.1,1.09
0.12,1.1
0.14,1.11
0.16,1.12
0.18,1.13
0.2,1.16
0.22,1.18
0.24,1.19
0.26,1.21
0.28,1.22
0.31,1.24
0.32,1.26
0.34,1.26
0.36,1.27
0.39,1.29
0.4,1.29
0.43,1.31
0.44,1.32
0.46,1.34
0.48,1.34
0.5,1.36
0.52,1.37
0.55,1.37
0.56,1.39
0.58,1.4
0.6,1.41
0.62,1.43
0.64,1.44
0.66,1.47
0.68,1.47
0.7,1.47
0.72,1.48
0.74,1.5
0.76,1.51
0.79,1.52
0.8,1.54
0.82,1.55
0.84,1.57
0.87,1.58
0.88,1.59
0.9,1.6
0.92,1.61
0.95,1.64
0.96,1.66
0.99,1.68
1.0,1.69
1.03,1.71
1.04,1.7
1.07,1.72
1.08,1.73
1.1,1.76
1.12,1.76
1.15,1.78
1.16,1.8
1.18,1.8
1.2,1.83
1.23,1.85
1.24,1.86
1.27,1.89
1.28,1.89
1.31,1.91
1.32,1.91
1.34,1.93
1.36,1.94
1.38,1.95
1.4,1.96
1.42,1.97
1.44,1.99
1.46,2.0
1.48,2.02
1.5,2.03
1.52,2.04
1.54,2.05
1.56,2.06
1.58,2.07
1.6,2.07
1.62,2.09
1.64,2.12
1.67,2.14
1.68,2.15
1.7,2.17
1.72,2.18
1.75,2.19
1.76,2.19
1.78,2.2
1.8,2.23
1.82,2.24
1.84,2.27
1.87,2.28
1.88,2.29
1.9,2.32
1.92,2.33
1.94,2.36
1.96,2.36
1.99,2.4
2.0,2.43
2.02,2.43
2.04,2.44
2.06,2.46
2.08,2.46
2.1,2.48
2.12,2.47
2.15,2.5
2.16,2.51
2.18,2.5
2.2,2.53
2.22,2.54
2.24,2.54
2.26,2.55
2.28,2.56
2.3,2.57
2.32,2.58
2.35,2.58
2.36,2.6
2.38,2.59
2.4,2.6
2.43,2.61
2.44,2.62
2.47,2.64
2.48,2.65
2.51,2.66
2.52,2.68
2.55,2.69
2.56,2.7
2.58,2.72
2.6,2.72
2.62,2.73
2.64,2.75
2.67,2.77
2.68,2.78
2.7,2.81
2.72,2.81
2.74,2.81
2.76,2.82
2.79,2.84
2.8,2.85
2.82,2.86
2.84,2.87
2.87,2.91
2.88,2.92
2.9,2.92
2.92,2.95
2.94,2.97
2.96,2.97
2.98,2.99
3.0,3.0
3.03,3.02
3.04,3.04
3.06,3.04
3.08,3.05
3.1,3.07
3.12,3.07
3.14,3.09
3.16,3.1
3.18,3.1
3.2,3.12
3.22,3.13
3.24,3.14
3.26,3.15
3.28,3.16
3.3,3.17
3.32,3.19
3.34,3.21
3.36,3.22
3.38,3.23
3.4,3.24
3.42,3.27
3.44,3.3
3.46,3.31
3.48,3.33
3.51,3.35
3.52,3.36
3.54,3.38
3.56,3.4
3.59,3.41
3.6,3.43
3.62,3.43
3.64,3.44
3.66,3.48
3.68,3.49
3.7,3.5
3.72,3.52
3.74,3.53
3.76,3.55
3.78,3.56
3.8,3.59
3.83,3.6
3.84,3.59
3.86,3.63
3.88,3.63
3.91,3.64
3.92,3.65
3.94,3.66
3.96,3.67
3.99,3.69
4.0,3.69
4.03,3.71
4.04,3.71
4.07,3.72
4.08,3.73
4.1,3.75
4.12,3.75
4.15,3.77
4.16,3.77
4.18,3.79
4.2,3.82
4.22,3.83
4.24,3.83
4.26,3.86
4.28,3.89
4.3,3.9
4.32,3.9
4.34,3.93
4.36,3.95
4.39,3.96
4.4,4.0
4.42,4.0
4.44,4.01
4.47,4.04
4.48,4.05
4.5,4.04
4.52,4.06
4.55,4.08
4.56,4.1
4.58,4.11
4.6,4.11
4.63,4.14
4.64,4.14
4.66,4.18
4.68,4.19
4.7,4.2
4.72,4.22
4.74,4.22
4.76,4.25
4.78,4.25
4.8,4.26
4.82,4.27
4.84,4.27
4.87,4.28
4.88,4.31
4.91,4.32
4.92,4.33
4.95,4.34
4.96,4.36
4.99,4.35
5.0,4.37
5.02,4.41
5.04,4.42
5.07,4.43
5.08,4.44
5.1,4.46
5.12,4.47
5.15,4.5
5.16,4.51
5.19,4.54
5.2,4.56
5.23,4.56
5.24,4.58
5.27,4.61
5.28,4.61
5.3,4.63
5.32,4.65
5.34,4.68
5.36,4.69
5.38,4.7
5.4,4.73
5.42,4.74
5.44,4.74
5.46,4.76
5.48,4.77
5.51,4.8
5.52,4.8
5.55,4.82
5.56,4.85
5.58,4.84
5.6,4.83
5.63,4.87
5.64,4.86
5.66,4.87
5.68,4.89
5.7,4.91
5.72,4.91
5.74,4.91
5.76,4.92
5.78,4.94
5.8,4.94
5.82,4.96
5.84,4.97
5.87,4.97
5.88,5.0
5.91,5.01
5.92,5.03
5.95,5.04
5.96,5.04
5.99,5.08
6.0,5.07
6.02,5.1
6.04,5.14
6.07,5.14
6.08,5.16
6.11,5.17
6.12,5.18
6.14,5.21
6.16,5.2
6.18,5.22
6.2,5.24
6.22,5.24
6.24,5.26
6.27,5.29
6.28,5.28
6.31,5.3
6.32,5.33
6.34,5.34
6.36,5.33
6.39,5.35
6.4,5.39
6.42,5.39
6.44,5.4
6.47,5.39
6.48,5.41
6.51,5.43
6.52,5.44
6.55,5.45
6.56,5.47
6.59,5.47
6.6,5.47
6.62,5.48
6.64,5.51
6.66,5.52
6.68,5.52
6.7,5.55
6.72,5.55
6.74,5.57
6.76,5.57
6.79,5.6
6.8,5.6
6.82,5.63
6.84,5.65
6.86,5.66
6.88,5.68
6.91,5.69
6.92,5.72
6.95,5.72
6.96,5.74
6.99,5.77
7.0,5.78
7.03,5.79
7.04,5.81
7.06,5.83
7.08,5.81
7.1,5.84
7.12,5.85
7.14,5.86
7.16,5.88
7.19,5.88
7.2,5.87
7.22,5.9
7.24,5.91
7.27,5.91
7.28,5.92
7.3,5.94
7.32,5.95
7.34,5.96
7.36,5.98
7.38,5.98
7.4,6.0
7.43,6.01
7.44,6.03
7.47,6.05
7.48,6.05
7.51,6.06
7.52,6.08
7.55,6.08
7.56,6.1
7.58,6.09
7.6,6.12
7.63,6.14
7.64,6.16
7.66,6.18
7.68,6.2
7.71,6.22
7.72,6.24
7.74,6.25
7.76,6.26
7.79,6.29
7.8,6.27
7.82,6.29
7.84,6.29
7.86,6.33
7.88,6.36
7.9,6.37
7.92,6.37
7.95,6.37
7.96,6.4
7.99,6.42
8.0,6.44
8.03,6.44
8.04,6.47
8.06,6.48
8.08,6.47
8.1,6.48
8.12,6.51
8.15,6.52
8.16,6.55
8.19,6.52
8.2,6.52
8.22,6.57
8.24,6.57
8.26,6.58
8.28,6.61
8.3,6.63
8.32,6.62
8.34,6.63
8.36,6.67
8.38,6.68
8.4,6.68
8.43,6.69
8.44,6.71
8.46,6.71
8.48,6.75
8.5,6.76
8.52,6.8
8.55,6.8
8.56,6.83
8.59,6.84
8.6,6.84
8.62,6.85
8.64,6.87
8.67,6.9
8.68,6.91
8.7,6.89
8.72,6.9
8.74,6.91
8.76,6.95
8.78,6.94
8.8,6.96
8.82,6.96
8.84,6.97
8.87,7.0
8.88,6.99
8.9,7.01
8.92,7.02
8.94,7.04
8.96,7.03
8.98,7.05
9.0,7.06
9.02,7.1
9.04,7.1
9.06,7.07
9.08,7.12
9.1,7.12
9.12,7.15
9.15,7.17
9.16,7.17
9.19,7.2
9.2,7.21
9.22,7.23
9.24,7.24
9.27,7.24
9.28,7.26
9.3,7.28
9.32,7.31
9.35,7.34
9.36,7.35
9.39,7.35
9.4,7.36
9.43,7.37
9.44,7.4
9.46,7.4
9.48,7.42
9.51,7.44
9.52,7.46
9.55,7.49
9.56,7.49
9.59,7.52
9.6,7.5
9.63,7.55
9.64,7.53
9.66,7.55
9.68,7.55
9.7,7.57
9.72,7.59
9.75,7.59
9.76,7.63
9.79,7.61
9.8,7.62
9.82,7.64
9.84,7.65
9.86,7.67
9.88,7.65
9.91,7.66
9.92,7.67
9.94,7.69
9.96,7.67
9.99,7.74
10.0,7.72
10.02,7.73
10.04,7.78
10.06,7.74
10.08,7.77
10.1,7.78
10.12,7.78
10.15,7.82
10.16,7.83
10.19,7.85
10.2,7.84
10.22,7.88
10.24,7.88
10.27,7.9
10.28,7.92
10.31,7.94
10.32,7.95
10.35,7.98
10.36,7.99
10.39,7.99
10.4,7.96
10.43,7.99
10.44,7.99
10.47,8.02
10.48,8.02
10.5,8.02
10.52,8.03
10.54,8.04
10.56,8.06
10.59,8.08
10.6,8.06
10.63,8.08
10.64,8.08
10.67,8.08
10.68,8.08
10.7,8.1
10.72,8.13
10.74,8.14
10.76,8.14
10.79,8.17
10.8,8.18
10.82,8.19
10.84,8.2
10.86,8.23
10.88,8.26
10.91,8.28
10.92,8.27
10.95,8.3
10.96,8.32
10.99,8.32
11.0,8.36
11.03,8.35
11.04,8.37
11.06,8.4
11.08,8.44
11.1,8.45
11.12,8.46
11.15,8.51
11.16,8.49
11.18,8.52
11.2,8.52
11.22,8.56
11.24,8.56
11.26,8.59
11.28,8.58
11.31,8.58
11.32,8.6
11.35,8.59
11.36,8.62
11.38,8.62
11.4,8.66
11.42,8.65
11.44,8.68
11.47,8.68
11.48,8.68
11.51,8.69
